"","X","Island_Name","RasterAddress_1km","DepthBin_5m","Depth_m_mn","Longitude_mn","Latitude_mn","Longitude_ras","Latitude_ras","AreaSurveyed_m2_sum","PercentLiveCoralCover_mean","PercentLiveCoralCover_sd","PercentLiveCoralCover_N","PctCoralUnbleached_mean","PctCoralUnbleached_sd","PctCoralUnbleached_N","PctCoralPartialBleached_mean","PctCoralPartialBleached_sd","PctCoralPartialBleached_N","PctCoralFullyBleached_mean","PctCoralFullyBleached_sd","PctCoralFullyBleached_N","PctAffected_mean","PctAffected_sd","PctAffected_N","DHW_v2_20151101","DHW_v3_20151101","DHW_MUR_20141101","DHW_MUR_20151101","Prop_BleachResTaxa","rownum","Fishing_Aquarium_AnnAvg_NumHa","LBSP_AgGolf_runoff_01","LBSP_Urban_runoff_01","MarineDebris_State2015only","ShipBased_Shipping","TourRec_DirectHuman_10yrAvgPUD","OTP_MHI_Fishing_All_Combined_Total","OTP_MHI_Fishing_Commercial_Line","OTP_MHI_Fishing_Commercial_Net","OTP_MHI_Fishing_Commercial_Spear","OTP_MHI_Fishing_Commercial_Total","OTP_MHI_Fishing_NonCommercial_BoatBased_Line","OTP_MHI_Fishing_NonCommercial_BoatBased_Net","OTP_MHI_Fishing_NonCommercial_BoatBased_Spear","OTP_MHI_Fishing_NonCommercial_BoatBased_Total","OTP_MHI_Fishing_NonCommercial_ShoreBased_Line","OTP_MHI_Fishing_NonCommercial_ShoreBased_Net","OTP_MHI_Fishing_NonCommercial_ShoreBased_Spear","OTP_MHI_Fishing_NonCommercial_ShoreBased_Total","OTP_MHI_Fishing_NonCommercial_Total","OTP_MHI_HabitatModification","OTP_MHI_Invasive_Algae","OTP_MHI_Invasive_Fish","OTP_MHI_NewDevelopment","OTP_MHI_OSDS_NitrogenFlux","OTP_MHI_OSDS_PhosphorusFlux","OTP_MHI_OSDS_TotalEffluent","OTP_MHI_Sedimentation","WaveEnergy_MN1979.2012","K490.LT.mn","K490.LT.mx","K490.LT.mi","K490.LT.sd","K490.LT.rng","K490.LT.wk_rng","K490.LT.sum_wk_rng","K490.2014.mn","K490.2014.mx","K490.2014.mi","K490.2014.sd","K490.2014.rng","K490.2014.wk_rng","K490.2015.mn","K490.2015.mx","K490.2015.mi","K490.2015.sd","K490.2015.rng","K490.2015.wk_rng","PAR.LT.mn","PAR.LT.mx","PAR.LT.mi","PAR.LT.sd","PAR.LT.rng","PAR.LT.wk_rng","PAR.LT.sum_wk_rng","PAR.2014.mn","PAR.2014.mx","PAR.2014.mi","PAR.2014.sd","PAR.2014.rng","PAR.2014.wk_rng","PAR.2015.mn","PAR.2015.mx","PAR.2015.mi","PAR.2015.sd","PAR.2015.rng","PAR.2015.wk_rng","optional"
"37",37,"Hawaii",39947,"(10,15]",11.019336367944,-155.86259395,19.9570062256809,-155.860488495532,19.955746615,5404.3,15,7.07106781186548,2,63.75,1.76776695296637,2,17.5,3.53553390593274,2,18.75,5.30330085889911,2,36.25,1.76776695296637,2,8.28999981470406,12.2665491104126,1.75736233078953,14.735297480433,5.41891065953177,37,0,0.0490481387112922,0.109225500483399,3,5.39247798919678,122.400001525879,10.4460044819744,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0737274475640013,0.0181252805146106,0.148005960253805,0.239858691574423,29.123327255249,3.00969672203064,3.85866892624474,10.1394745936996,10.3794116858097,0,0,1,0.157294798135451,1089.80923178352,318.767683904379,7950.76994227648,1.18215345690197,169.908826447353,0.023700000718236,0.023700000718236,0.023700000718236,0.00537763586707772,0,0,0,0.0259083463595464,0.0343000013381243,0.0194000005722046,0.00403731187475099,0.0150000005960464,0,0.023700000718236,0.023700000718236,0.023700000718236,0.00670662074410871,0,0,43.867434621032,60.3740005493164,10.7081475257874,11.9209035733519,59.1820032596588,17.4568418112606,41.3859025776735,43.4568904935172,60.3768005371094,10.6291961669922,12.8434913253316,54.1320028305054,17.970014993961,44.3858687906849,60.2844781494141,13.8851188659668,11.3470757816313,52.9110026359558,15.4298876906341,TRUE
"38",38,"Hawaii",39947,"(5,10]",8.085295293696,-155.8647374,19.9570062256809,-155.860488495532,19.95293604,2699.3,40,NA,1,55,NA,1,32.5,NA,1,12.5,NA,1,45,NA,1,8.28999981470406,12.2665491104126,1.75736233078953,14.735297480433,0.708197523591365,38,0,0.046965041811488,0.0957955670516945,3,6.97929859161377,122.400001525879,0.726870681134226,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0738388038617695,0.0181525707448951,0.148230788039549,0.240222162324223,29.123327255249,3.00969672203064,0.457547073416645,0.457547073416645,0.660277946250951,0,0,1,0.120938260963929,488.104546861077,145.239124094333,3936.97260943674,1.6422979010033,169.908826447353,0.023700000718236,0.023700000718236,0.023700000718236,0.00537763586707772,0,0,0,0.0259083463595464,0.0343000013381243,0.0194000005722046,0.00403731187475099,0.0150000005960464,0,0.023700000718236,0.023700000718236,0.023700000718236,0.00670662074410871,0,0,43.867434621032,60.3740005493164,10.7081475257874,11.9209035733519,59.1820032596588,17.4568418112606,41.3859025776735,43.4568904935172,60.3768005371094,10.6291961669922,12.8434913253316,54.1320028305054,17.970014993961,44.3858687906849,60.2844781494141,13.8851188659668,11.3470757816313,52.9110026359558,15.4298876906341,TRUE
"39",39,"Hawaii",40180,"(10,15]",11.042869157556,-155.8756391,19.9479810116732,-155.878516492979,19.944520915,5628.7,12.5,3.53553390593274,2,57.5,17.6776695296637,2,26.25,12.3743686707646,2,16.25,5.30330085889911,2,42.5,17.6776695296637,2,7.08999984152615,12.168981552124,1.74057829860366,14.5820438468849,0.383564077275604,39,0,0.10298553300384,0.0465264566750092,4,0.32162994146347,31.7000007629395,0.504802328109941,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0746858638297503,0.0183597204972497,0.149947715560083,0.242993296222575,24.2371367097898,3.00969672203064,0.195454567436926,0.195454567436926,0.438209592580593,0,0,1,0.00650185310747851,151.017140994077,41.2051384718845,659.463501144914,1.6422979010033,744.885306982059,0.0274418863249627,0.041779999807477,0.0185200002044439,0.00461939440520186,0.0423999987542629,0.00189391992986202,0.0055081393795483,0.0274027273284666,0.0352854408323765,0.0207384398579597,0.0033411880821307,0.0164670012891293,0.00189391992986202,0.0278742432191565,0.0405120006203651,0.0193760000914335,0.00583936186719631,0.0220000017434359,0.00189391992986202,44.684371521975,60.3208367919922,12.0836326599121,11.5526532871651,58.3418695926666,17.5885293742959,40.7243185057278,44.081206176732,60.1982707977295,11.3220458030701,12.5685232044109,54.2005882263184,18.1390433041555,45.3661143600124,60.2441921234131,13.4716155052185,11.1509601305577,54.0437598228455,15.9225052977508,TRUE
"40",40,"Hawaii",40181,"(10,15]",13.764738093792,-155.8724717,19.9479810116732,-155.869502494255,19.9468605,3067.6,22.5,NA,1,62.5,NA,1,12.5,NA,1,25,NA,1,37.5,NA,1,7.08999984152615,12.168981552124,1.74057829860366,14.5820438468849,2.40887845195582,40,0,0.100656733204155,0.0607189858084137,4.03438592003902,1.29344499111176,105.900001525879,5.84766160379725,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0745905525791157,0.0183363868676286,0.149754902609431,0.242681846047899,25.4101787608964,3.00969672203064,5.5384530279221,5.5384530279221,5.78106891046839,0,0,1,0.0301317687990561,182.759817899389,51.545657270597,1048.96647825092,2.57970871682948,167.844120508529,0.023700000718236,0.023700000718236,0.023700000718236,0.00461939440520186,0,0,0,0.0274027273284666,0.0352854408323765,0.0207384398579597,0.0033411880821307,0.0164670012891293,0,0.023700000718236,0.023700000718236,0.023700000718236,0.00583936186719631,0,0,43.867434621032,60.3740005493164,10.7081475257874,11.9209035733519,59.1820032596588,17.4568418112606,41.3859025776735,43.4568904935172,60.3768005371094,10.6291961669922,12.8434913253316,54.1320028305054,17.970014993961,44.3858687906849,60.2844781494141,13.8851188659668,11.3470757816313,52.9110026359558,15.4298876906341,TRUE
"41",41,"Hawaii",40181,"(5,10]",7.487041101456,-155.8681533,19.9479810116732,-155.869502494255,19.95084594,8087.9,34.1666666666667,11.2731243820572,4,42.4641608775,18.2088187225533,4,34.064094515,15.3922724261477,4,23.4717446075,6.12919884069862,4,57.535,18.2072760181198,4,7.08999984152615,12.168981552124,1.74057829860366,14.5820438468849,0.40303565060606,41,0,0.0957330339272061,0.0751451981674193,5,6.622474193573,105.900001525879,39.8494516637974,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0742239482977846,0.01824647565367,0.149015750841417,0.24148617232627,29.123327255249,3.00969672203064,7.4081989983211,39.5412217870476,39.7828584936314,0,0,1,0.0648495738357103,216.640395250054,66.2523686921519,2018.06551894997,3.61749867702796,160.194120370294,0.023700000718236,0.023700000718236,0.023700000718236,0.00499851513613979,0,0,0,0.0266555368440065,0.0347927210852504,0.0200692202150822,0.00368924997844084,0.0157335009425879,0,0.023700000718236,0.023700000718236,0.023700000718236,0.00627299130565251,0,0,43.867434621032,60.3740005493164,10.7081475257874,11.9209035733519,59.1820032596588,17.4568418112606,41.3859025776735,43.4568904935172,60.3768005371094,10.6291961669922,12.8434913253316,54.1320028305054,17.970014993961,44.3858687906849,60.2844781494141,13.8851188659668,11.3470757816313,52.9110026359558,15.4298876906341,TRUE
"42",42,"Hawaii",40414,"(10,15]",13.716,-155.8847849,19.9389557976654,-155.887530491702,19.93513369,30,NA,NA,1,21.22490642,NA,1,42.01473804,NA,1,36.76035554,NA,1,78.78,NA,1,7.08999984152615,12.168981552124,1.73282454913352,14.7032847554692,2.15379421367002,42,0,0.139084293034949,0.0369676754123299,8,3.55526041984558,125.600261631651,2.5485302779043,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0755584020243351,0.0185730516505474,0.151717079590387,0.245848538332416,18.201976776123,2.87626973740905,2.23610315267037,2.23610315267037,2.48193758457544,0,0,1,0.00306094218269248,259.342277272796,71.9706089154205,1173.27251989044,0.685826440384552,1061.48237160059,0.0274418863249627,0.041779999807477,0.0185200002044439,0.00461939440520186,0.0423999987542629,0.00189391992986202,0.0055081393795483,0.0274027273284666,0.0352854408323765,0.0207384398579597,0.0033411880821307,0.0164670012891293,0.00189391992986202,0.0278742432191565,0.0405120006203651,0.0193760000914335,0.00583936186719631,0.0220000017434359,0.00189391992986202,44.684371521975,60.3208367919922,12.0836326599121,11.5526532871651,58.3418695926666,17.5885293742959,40.7243185057278,44.081206176732,60.1982707977295,11.3220458030701,12.5685232044109,54.2005882263184,18.1390433041555,45.3661143600124,60.2441921234131,13.4716155052185,11.1509601305577,54.0437598228455,15.9225052977508,TRUE
"43",43,"Hawaii",40414,"(5,10]",6.096,-155.8842603,19.9389557976654,-155.887530491702,19.93455534,30,NA,NA,1,29.24374235,NA,1,49.76213401,NA,1,20.99412364,NA,1,70.76,NA,1,7.08999984152615,12.168981552124,1.73282454913352,14.7032847554692,1.57624302070657,43,0,0.139084293034949,0.0369676754123299,8,5.17456483840942,125.600261631651,2.5485302779043,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0755330046818958,0.018566845648615,0.15166553191531,0.245765387833619,18.201976776123,2.75182231298707,2.23610315267037,2.23610315267037,2.48193758457544,0,0,1,0.00306094218269248,259.342277272796,71.9706089154205,1173.27251989044,1.18215345690197,1061.48237160059,0.0274418863249627,0.041779999807477,0.0185200002044439,0.00461939440520186,0.0423999987542629,0.00189391992986202,0.0055081393795483,0.0274027273284666,0.0352854408323765,0.0207384398579597,0.0033411880821307,0.0164670012891293,0.00189391992986202,0.0278742432191565,0.0405120006203651,0.0193760000914335,0.00583936186719631,0.0220000017434359,0.00189391992986202,44.684371521975,60.3208367919922,12.0836326599121,11.5526532871651,58.3418695926666,17.5885293742959,40.7243185057278,44.081206176732,60.1982707977295,11.3220458030701,12.5685232044109,54.2005882263184,18.1390433041555,45.3661143600124,60.2441921234131,13.4716155052185,11.1509601305577,54.0437598228455,15.9225052977508,TRUE
"44",44,"Hawaii",40415,"(10,15]",11.503300319496,-155.8786541,19.9389557976654,-155.878516492979,19.94242233,2392.5,15,NA,1,55,NA,1,22.5,NA,1,22.5,NA,1,45,NA,1,7.08999984152615,12.168981552124,1.73282454913352,14.7032847554692,1.38571528126819,44,0,0.167876900253923,0.0459905469452476,8,1.42516148090363,137.699996948242,25.4959105296741,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0752720549065224,0.0185029055999496,0.151138540094952,0.244913499185774,18.201976776123,3.00785999918051,6.9823523502192,25.1843282214034,25.4293173595081,0,0,1,0.00588116345494414,387.251635096375,105.955086705764,1700.97563314424,0.685826440384552,676.852953070882,0.0274418863249627,0.041779999807477,0.0185200002044439,0.00461939440520186,0.0423999987542629,0.00189391992986202,0.0055081393795483,0.0274027273284666,0.0352854408323765,0.0207384398579597,0.0033411880821307,0.0164670012891293,0.00189391992986202,0.0278742432191565,0.0405120006203651,0.0193760000914335,0.00583936186719631,0.0220000017434359,0.00189391992986202,44.684371521975,60.3208367919922,12.0836326599121,11.5526532871651,58.3418695926666,17.5885293742959,40.7243185057278,44.081206176732,60.1982707977295,11.3220458030701,12.5685232044109,54.2005882263184,18.1390433041555,45.3661143600124,60.2441921234131,13.4716155052185,11.1509601305577,54.0437598228455,15.9225052977508,TRUE
"45",45,"Hawaii",41118,"(10,15]",13.716,-155.9006093,19.911880155642,-155.896544490426,19.9140211,30,NA,NA,1,29.93256529,NA,1,39.45425393,NA,1,30.61318078,NA,1,70.07,NA,1,8.76999980397522,12.1236410140991,1.72251676901793,13.8132697688791,0.724219161537976,45,26.5665027130068,0.0975264931408781,0.0434090565198287,14,6.0943865776062,26.9000015258789,5.69205032551647,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.077663202300572,0.0190870650610859,0.155994675992122,0.252744951798272,28.2590200795328,3.00969672203064,5.37250849269233,5.37250849269233,5.62545763218762,0,0,1,0.00398771166126801,16.0106015194524,4.36970608707605,69.9152973932168,0.926083273618661,1799.16473859706,0.0297793556004763,0.0430599994957447,0.0194000005722046,0.0054678037514293,0.0351999998092651,0.000663076885617696,0.00290315491999959,0.0301328420050834,0.0387159407138824,0.0176120008900762,0.00580532695974795,0.0218000002205372,0.000663076885617696,0.0316387499915436,0.0513300005346537,0.0216449994593859,0.00797397270934198,0.0309000015258789,0.000663076885617696,43.6167805977551,60.3340919494629,11.2286650848389,11.804225146578,56.3294763565063,19.5452253746884,41.4823770216334,43.521146538298,60.2862471008301,9.71512186050415,12.5736234317003,54.0866694450378,19.6844643826755,44.4080805419243,60.2959634399414,13.6251887321472,11.3511547525791,49.292332649231,17.8333432719393,TRUE
"46",46,"Hawaii",41118,"(5,10]",6.096,-155.898741,19.911880155642,-155.896544490426,19.91363838,30,NA,NA,1,17.97801748,NA,1,47.27517627,NA,1,34.74680625,NA,1,82.02,NA,1,7.08999984152615,12.168981552124,1.72251676901793,13.8132697688791,0.318777954078478,46,0,0.105992392593994,0.0449793148047604,14,4.25860357284546,26.9000015258789,20.964925844683,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0773045672673113,0.0189990913548465,0.155271788268948,0.251575453706144,29.123327255249,3.00969672203064,7.15084356913085,20.6465568662921,20.8983329209209,0,0,1,0.00441714126505076,16.0106015194524,4.36970608707605,69.9152973932168,2.58704668581099,1504.08238028824,0.0297793556004763,0.0430599994957447,0.0194000005722046,0.0054678037514293,0.0351999998092651,0.000663076885617696,0.00290315491999959,0.0301328420050834,0.0387159407138824,0.0176120008900762,0.00580532695974795,0.0218000002205372,0.000663076885617696,0.0316387499915436,0.0513300005346537,0.0216449994593859,0.00797397270934198,0.0309000015258789,0.000663076885617696,43.6167805977551,60.3340919494629,11.2286650848389,11.804225146578,56.3294763565063,19.5452253746884,41.4823770216334,43.521146538298,60.2862471008301,9.71512186050415,12.5736234317003,54.0866694450378,19.6844643826755,44.4080805419243,60.2959634399414,13.6251887321472,11.3511547525791,49.292332649231,17.8333432719393,TRUE
"47",47,"Hawaii",41352,"(10,15]",10.166041262244,-155.9046838,19.9028549416342,-155.905558489149,19.90372347,4222.4,28.75,5.30330085889911,2,61.25,8.83883476483184,2,17.5,0,2,21.25,8.83883476483184,2,38.75,8.83883476483184,2,8.76999980397522,12.1236410140991,1.83786786257566,14.0811862526359,0.674565980554881,47,29.4254188537598,0.0590749311595764,0.041511599188634,15.57363179754,4.06411981582642,7.60455697214916,10.2027016878076,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0777222871101873,0.019100647965414,0.156127673033013,0.25295061170465,12.9024521560822,3.00969672203064,7.16848496474963,9.88294444012359,10.1361088989224,0,0,1,0.00397446826960766,17.8554670335037,4.87321734985036,77.9714775976058,3.96050222517874,1568.69120507059,0.0297793556004763,0.0430599994957447,0.0194000005722046,0.0054678037514293,0.0351999998092651,0.000663076885617696,0.00290315491999959,0.0301328420050834,0.0387159407138824,0.0176120008900762,0.00580532695974795,0.0218000002205372,0.000663076885617696,0.0316387499915436,0.0513300005346537,0.0216449994593859,0.00797397270934198,0.0309000015258789,0.000663076885617696,43.6167805977551,60.3340919494629,11.2286650848389,11.804225146578,56.3294763565063,19.5452253746884,41.4823770216334,43.521146538298,60.2862471008301,9.71512186050415,12.5736234317003,54.0866694450378,19.6844643826755,44.4080805419243,60.2959634399414,13.6251887321472,11.3511547525791,49.292332649231,17.8333432719393,TRUE
"48",48,"Hawaii",41352,"(5,10]",8.87528712138,-155.906549625,19.9028549416342,-155.905558489149,19.90156483,8281.8,34.375,4.73242362150023,4,58.75,1.44337567297406,4,15.625,1.25,4,25.625,1.25,4,41.25,1.44337567297406,4,8.76999980397522,12.1236410140991,1.83786786257566,14.0811862526359,0.10995620784639,48,29.4254188537598,0.0514974167580146,0.037316050755043,15.610618352429,3.4329526424408,5.30000019073486,6.70233970737202,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0781004576313123,0.0191934133703483,0.156889946867841,0.254183821701492,19.8856118702981,3.00969672203064,6.3813459442514,6.3813459442514,6.63574701404316,0,0,1,0.00311817862502161,17.8554670335037,4.87321734985036,77.9714775976058,1.18215345690197,1568.69120507059,0.0297793556004763,0.0430599994957447,0.0194000005722046,0.0054678037514293,0.0351999998092651,0.000663076885617696,0.00290315491999959,0.0301328420050834,0.0387159407138824,0.0176120008900762,0.00580532695974795,0.0218000002205372,0.000663076885617696,0.0316387499915436,0.0513300005346537,0.0216449994593859,0.00797397270934198,0.0309000015258789,0.000663076885617696,43.6167805977551,60.3340919494629,11.2286650848389,11.804225146578,56.3294763565063,19.5452253746884,41.4823770216334,43.521146538298,60.2862471008301,9.71512186050415,12.5736234317003,54.0866694450378,19.6844643826755,44.4080805419243,60.2959634399414,13.6251887321472,11.3511547525791,49.292332649231,17.8333432719393,TRUE
"49",49,"Hawaii",41586,"(10,15]",11.72490196824,-155.91035795,19.8938297276265,-155.914572487872,19.896547975,4341.2,15,7.07106781186548,2,57.5,3.53553390593274,2,16.25,1.76776695296637,2,26.25,1.76776695296637,2,42.5,3.53553390593274,2,9.46999978832901,11.8763561248779,1.83786786257566,14.0811862526359,0.558348766851772,49,29.4254188537598,0.0526126913306686,0.0381367838537997,15,3.31540632247925,6.09999990463257,6.4814212653421,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.078166398891933,0.0192086283449283,0.157037542117233,0.254412560020039,22.4967532049597,3.00969672203064,6.16022143052513,6.16022143052513,6.41482857201324,0,0,1,0.00327351934310165,51.8349990844727,14.1471071243286,226.353713989258,NA,1889.35003443529,0.0297793556004763,0.0430599994957447,0.0194000005722046,0.0054678037514293,0.0351999998092651,0.000663076885617696,0.00290315491999959,0.0301328420050834,0.0387159407138824,0.0176120008900762,0.00580532695974795,0.0218000002205372,0.000663076885617696,0.0316387499915436,0.0513300005346537,0.0216449994593859,0.00797397270934198,0.0309000015258789,0.000663076885617696,43.6167805977551,60.3340919494629,11.2286650848389,11.804225146578,56.3294763565063,19.5452253746884,41.4823770216334,43.521146538298,60.2862471008301,9.71512186050415,12.5736234317003,54.0866694450378,19.6844643826755,44.4080805419243,60.2959634399414,13.6251887321472,11.3511547525791,49.292332649231,17.8333432719393,TRUE
"50",50,"Hawaii",41587,"(10,15]",12.615270650412,-155.9096743,19.8938297276265,-155.905558489149,19.892616925,2139.4,15,NA,2,57.98570309,0.686887897164522,2,19.728591875,6.68723876055222,2,22.28570503,7.37412666478781,2,42.015,0.68589357775095,2,9.46999978832901,11.8763561248779,1.83786786257566,14.0811862526359,1.18266222876304,50,29.4254188537598,0.0564437771444199,0.0409137815471015,15,3.31540632247925,6.09999990463257,7.08910169597123,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0779941290933261,0.0191663862678909,0.156690025903651,0.253850534872904,21.9357738217147,3.00969672203064,6.76846578728988,6.76846578728988,7.02250900264237,0,0,1,0.00386367116050526,51.8349990844727,14.1471071243286,226.353713989258,NA,1889.35003443529,0.0297793556004763,0.0430599994957447,0.0194000005722046,0.0054678037514293,0.0351999998092651,0.000663076885617696,0.00290315491999959,0.0301328420050834,0.0387159407138824,0.0176120008900762,0.00580532695974795,0.0218000002205372,0.000663076885617696,0.0316387499915436,0.0513300005346537,0.0216449994593859,0.00797397270934198,0.0309000015258789,0.000663076885617696,43.6167805977551,60.3340919494629,11.2286650848389,11.804225146578,56.3294763565063,19.5452253746884,41.4823770216334,43.521146538298,60.2862471008301,9.71512186050415,12.5736234317003,54.0866694450378,19.6844643826755,44.4080805419243,60.2959634399414,13.6251887321472,11.3511547525791,49.292332649231,17.8333432719393,TRUE
"51",51,"Hawaii",41587,"(5,10]",8.5344,-155.908676366667,19.8938297276265,-155.905558489149,19.8938719133333,2290.4,15,NA,3,50.34938366,11.5789581233902,3,25.7134464233333,6.36025172120581,3,23.9371699166667,5.66643074634421,3,49.65,11.5779056828081,3,9.46999978832901,11.8763561248779,1.83786786257566,14.0811862526359,0.675070517400613,51,29.4254188537598,0.0592093095098235,0.0429184016820105,15,3.90753078460693,6.09999990463257,11.4839900252452,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0778037268056899,0.019119686010594,0.156306167861271,0.253229582208531,21.0857198833527,3.00969672203064,7.07848591345782,11.1639439250169,11.4173972712903,0,0,1,0.00438168296229019,51.8349990844727,14.1471071243286,226.353713989258,NA,1889.35003443529,0.0297793556004763,0.0430599994957447,0.0194000005722046,0.0054678037514293,0.0351999998092651,0.000663076885617696,0.00290315491999959,0.0301328420050834,0.0387159407138824,0.0176120008900762,0.00580532695974795,0.0218000002205372,0.000663076885617696,0.0316387499915436,0.0513300005346537,0.0216449994593859,0.00797397270934198,0.0309000015258789,0.000663076885617696,43.6167805977551,60.3340919494629,11.2286650848389,11.804225146578,56.3294763565063,19.5452253746884,41.4823770216334,43.521146538298,60.2862471008301,9.71512186050415,12.5736234317003,54.0866694450378,19.6844643826755,44.4080805419243,60.2959634399414,13.6251887321472,11.3511547525791,49.292332649231,17.8333432719393,TRUE
"52",52,"Hawaii",42055,"(10,15]",13.716,-155.9220196,19.8757792996109,-155.923586486596,19.87313644,30,NA,NA,1,51.0060696,NA,1,14.14528078,NA,1,34.84864963,NA,1,48.99,NA,1,9.46999978832901,11.8763561248779,1.65843204176906,14.2185068794222,0.0300570658112768,52,29.4254188537598,0.0592230361014917,0.0429283501810821,8.97173668690374,0.853278875350952,3.29999995231628,0.324236954966742,0.0624094381928444,NA,0.00418329425156117,0.0665927305817604,0.0790776580590966,0.0194300523626638,0.158906850937203,0.257414551143134,1.09210765361786,0.112815327942371,3.91338932469841,4.79015997320362,0.257644231835562,0,0,1,0.00438293965317522,0,0,0,NA,1852.16179738529,0.0272732904521793,0.0377453397959471,0.0187248000316322,0.00425854746290378,0.0356499999761581,0.00288844988681376,0.00833327639847994,0.0268718412825986,0.0355409801006317,0.0182489996030927,0.0037641452607295,0.0184210017323494,0.00288844988681376,0.0271101641232398,0.03787159986794,0.0196035997197032,0.00459694555087861,0.0203799977898598,0.00288844988681376,44.6954160472167,60.3493031692505,11.7946200847626,11.4616572395518,55.3134665489197,17.3085410052615,40.3664881527772,44.3617329452977,60.3402133178711,10.2782197952271,12.4243386966763,55.1839537620544,17.1383707118484,45.2930393736241,60.2787240600586,16.4134427452087,11.0287713397573,50.6090841293335,16.5893067233967,TRUE
"53",53,"Hawaii",42055,"(5,10]",6.096,-155.922528,19.8757792996109,-155.923586486596,19.87344406,30,NA,NA,1,54.30129037,NA,1,16.50478801,NA,1,29.19392162,NA,1,45.7,NA,1,9.46999978832901,11.8763561248779,1.65843204176906,14.2185068794222,0.0181125104210437,53,29.4254188537598,0.0592230361014917,0.0429283501810821,8.97173668690374,0.853278875350952,3.29999995231628,0.324236954966742,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.0792754230191913,0.0194785503719975,0.15930574047172,0.258059712816749,1.09210765361786,0.112815327942371,4.07213725500142,4.94656217417964,0.257644231835562,0,0,1,0.00438293965317522,0,0,0,NA,1852.16179738529,0.0272732904521793,0.0377453397959471,0.0187248000316322,0.00425854746290378,0.0356499999761581,0.00288844988681376,0.00833327639847994,0.0268718412825986,0.0355409801006317,0.0182489996030927,0.0037641452607295,0.0184210017323494,0.00288844988681376,0.0271101641232398,0.03787159986794,0.0196035997197032,0.00459694555087861,0.0203799977898598,0.00288844988681376,44.6954160472167,60.3493031692505,11.7946200847626,11.4616572395518,55.3134665489197,17.3085410052615,40.3664881527772,44.3617329452977,60.3402133178711,10.2782197952271,12.4243386966763,55.1839537620544,17.1383707118484,45.2930393736241,60.2787240600586,16.4134427452087,11.0287713397573,50.6090841293335,16.5893067233967,TRUE
"54",54,"Hawaii",42290,"(10,15]",10.9728,-155.92772,19.8667540856031,-155.923586486596,19.86232,10.5,NA,NA,1,50.38,NA,1,30.08,NA,1,19.55,NA,1,49.62,NA,1,9.46999978832901,11.8763561248779,1.79906561715262,14.3880929674421,0.0725981154233438,54,29.4254188537598,0.0597519991912216,0.0338182422518842,17.0056639687083,2.69174385070801,14,0.378000942469753,0.0624094381928444,NA,0.00418329425156116,0.0665927305817604,0.07969347805963,0.0195800601027046,0.160164432132171,0.259437974430781,1.09210765361786,1.54124426399014,0.051721717064388,0.051721717064388,0.311408219338573,0,0,1,0.0029760495935284,36.303759134,10.9417655671271,252.88830817104,NA,2202.87945042941,0.0287920000393771,0.0445298602804542,0.0186000000685453,0.00543431838242249,0.0325000006705523,0.00224699995116047,0.00569056332865848,0.0297761923418595,0.0391287496313453,0.0242167497053742,0.00448120416078828,0.0152669996023178,0.00224699995116047,0.0302501664807399,0.0485977502912283,0.0208379992097616,0.00706627196768558,0.0300000011920929,0.00224699995116047,43.6297571361963,60.3171273803711,12.2716440391541,11.6785464210209,54.6093988418579,19.1778020142486,40.9366153611077,43.6588598341251,60.2631072998047,9.91349699020386,12.4069208065166,53.6578707695007,17.8974046887092,44.0821661642042,60.2718636322021,15.2377409744263,11.5428450480884,49.9610071182251,18.7373783003609,TRUE
